
Tamanho do problema 	 Tempo

		63000   		   12.000000
		63000   		   12.000000
		63000   		   14.000000
		63000   		   11.000000
		63000   		   12.000000
		63000   		   17.000000
		63000   		   11.000000
		63000   		   11.000000
		63000   		   12.000000
		63000   		   12.000000
		63000   		   12.000000
		63000   		   14.000000
		63000   		   16.000000
		63000   		   13.000000
		63000   		   17.000000
		63000   		   29.000000
		63000   		   14.000000
		63000   		   19.000000
		63000   		   14.000000
		63000   		   13.000000
		63000   		   12.000000
		63000   		   15.000000
		63000   		   13.000000
		63000   		   21.000000
		63000   		   12.000000
		63000   		   13.000000
		63000   		   15.000000
		63000   		   20.000000
		63000   		   14.000000
		63000   		   25.000000
		63000   		   17.000000
		63000   		   13.000000
		63000   		   13.000000
		63000   		   17.000000
		63000   		   16.000000
		63000   		   15.000000
		63000   		   17.000000
		63000   		   27.000000
		63000   		   13.000000
		63000   		   15.000000
		63000   		   14.000000
		63000   		   13.000000
		63000   		   13.000000
		63000   		   18.000000
		63000   		   15.000000
		63000   		   21.000000
		63000   		   12.000000
		63000   		   17.000000
		63000   		   18.000000
		63000   		   20.000000
		63000   		   15.000000
		63000   		   20.000000
		63000   		   13.000000
		63000   		   14.000000
		63000   		   20.000000
		63000   		   14.000000
		63000   		   19.000000
		63000   		   14.000000
		63000   		   19.000000
		63000   		   13.000000
		63000   		   18.000000
		63000   		   16.000000
		63000   		   13.000000
		63000   		   20.000000
		63000   		   15.000000
		63000   		   13.000000
		63000   		   17.000000
		63000   		   17.000000
		63000   		   14.000000
		63000   		   14.000000
		63000   		   14.000000
		63000   		   12.000000
		63000   		   15.000000
		63000   		   19.000000
		63000   		   17.000000
		63000   		   22.000000
		63000   		   28.000000
		63000   		   17.000000
		63000   		   13.000000
		63000   		   53.000000
		63000   		   20.000000
		63000   		   13.000000
		63000   		   13.000000
		63000   		   20.000000
		63000   		   17.000000
		63000   		   18.000000
		63000   		   13.000000
		63000   		   15.000000
		63000   		   14.000000
		63000   		   18.000000
		63000   		   13.000000
		63000   		   19.000000
		63000   		   17.000000
		63000   		   14.000000
		63000   		   20.000000
		63000   		   16.000000
		63000   		   17.000000
		63000   		   19.000000
		63000   		   18.000000
		63000   		   13.000000
