
Tamanho do problema 	 Tempo

		35000   		   10.000000
		35000   		   11.000000
		35000   		   10.000000
		35000   		   7.000000
		35000   		   7.000000
		35000   		   8.000000
		35000   		   7.000000
		35000   		   8.000000
		35000   		   8.000000
		35000   		   9.000000
		35000   		   7.000000
		35000   		   9.000000
		35000   		   8.000000
		35000   		   6.000000
		35000   		   7.000000
		35000   		   48.000000
		35000   		   7.000000
		35000   		   8.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   7.000000
		35000   		   20.000000
		35000   		   6.000000
		35000   		   7.000000
		35000   		   7.000000
		35000   		   7.000000
		35000   		   7.000000
		35000   		   7.000000
		35000   		   7.000000
		35000   		   9.000000
		35000   		   6.000000
		35000   		   7.000000
		35000   		   7.000000
		35000   		   9.000000
		35000   		   8.000000
		35000   		   7.000000
		35000   		   7.000000
		35000   		   7.000000
		35000   		   9.000000
		35000   		   14.000000
		35000   		   8.000000
		35000   		   7.000000
		35000   		   6.000000
		35000   		   10.000000
		35000   		   7.000000
		35000   		   9.000000
		35000   		   7.000000
		35000   		   8.000000
		35000   		   7.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   7.000000
		35000   		   7.000000
		35000   		   8.000000
		35000   		   8.000000
		35000   		   11.000000
		35000   		   14.000000
		35000   		   8.000000
		35000   		   13.000000
		35000   		   9.000000
		35000   		   6.000000
		35000   		   13.000000
		35000   		   6.000000
		35000   		   7.000000
		35000   		   7.000000
		35000   		   8.000000
		35000   		   7.000000
		35000   		   7.000000
		35000   		   6.000000
		35000   		   7.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   7.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   7.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   7.000000
		35000   		   7.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   7.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
		35000   		   6.000000
